gene_id,NC1_count,NC2_count,NC3_count,NC4_count,PD1_count,PD2_count,PD3_count,PD4_count
ENSG00000182885,8,62,158,10,9,14,23,5
ENSG00000182890,72,213,227,60,76,82,77,124
ENSG00000182896,2,28,0,1,1,1,0,0
ENSG00000182898,5,308,252,18,4,16,19,2
ENSG00000182899,715,62,15,506,1502,1750,617,234
ENSG00000182901,0,34,44,9,1,7,0,0
ENSG00000182902,15,56,178,25,5,16,38,3
ENSG00000182903,462,17,25,340,289,279,244,547
ENSG00000182909,15,151,227,28,25,25,22,71
ENSG00000182912,12,67,128,7,6,9,22,0
ENSG00000182916,9,6,5,23,1,2,9,1
ENSG00000182919,328,84,44,367,304,478,194,817
ENSG00000182923,272,258,262,291,159,180,253,191
ENSG00000182931,0,11,5,6,0,4,0,1
ENSG00000182934,532,118,178,413,492,411,661,317
ENSG00000182938,5,129,44,4,6,7,36,0
ENSG00000182944,1272,269,360,1024,579,763,726,1180
ENSG00000182950,0,17,5,5,0,5,1,0
ENSG00000182952,203,45,30,112,172,163,96,138
ENSG00000182957,1238,297,395,1178,503,579,470,801
ENSG00000182963,113,134,212,124,216,802,283,161
ENSG00000182968,8,213,316,20,3,7,38,2
ENSG00000182973,240,45,15,164,105,133,112,115
ENSG00000182974,17,174,133,15,33,34,24,5
ENSG00000182979,316,151,281,465,133,213,241,250
ENSG00000182983,232,134,183,190,20,92,100,82
ENSG00000182985,893,683,751,612,870,360,300,612
ENSG00000182986,492,84,69,526,219,177,184,2944
ENSG00000182993,26,190,183,38,35,22,60,48
ENSG00000183010,8,22,44,20,42,10,72,22
ENSG00000183011,150,22,74,101,101,135,151,71
ENSG00000183018,624,78,202,569,99,282,128,536
ENSG00000183019,8,28,94,4,4,5,22,3
ENSG00000183020,543,331,723,770,283,367,455,537
ENSG00000183023,331,868,894,884,622,1010,812,1431
ENSG00000183024,4,78,69,6,3,0,15,3
ENSG00000183032,8,90,40,13,6,23,14,1
ENSG00000183034,5,84,133,1,6,10,22,3
ENSG00000183035,0,0,20,1,0,5,4,0
ENSG00000183036,22,17,0,23,3,0,4,4
ENSG00000183038,0,0,0,1,0,0,0,0
ENSG00000183044,135,239,452,196,67,67,201,112
ENSG00000183048,40,28,35,63,27,41,38,68
ENSG00000183049,94,154,256,134,147,265,355,175
ENSG00000183054,20,0,5,111,26,20,38,6
ENSG00000183060,169,168,311,150,91,60,86,173
ENSG00000183066,102,90,79,67,18,11,33,74
ENSG00000183067,2,50,158,11,4,1,11,9
ENSG00000183072,5,95,267,12,13,7,11,0
ENSG00000183077,236,62,54,220,46,73,78,125
ENSG00000183086,1,0,0,3,0,0,0,1
ENSG00000183087,902,331,365,1375,386,726,1115,240
ENSG00000183090,20,700,716,38,21,24,59,16
ENSG00000183091,311,331,207,367,141,155,92,359
ENSG00000183092,32,398,790,41,26,16,112,5
ENSG00000183098,56,291,138,448,768,563,406,373
ENSG00000183103,2,45,40,6,0,3,5,3
ENSG00000183111,289,224,237,227,170,203,93,519
ENSG00000183114,30,218,114,41,8,24,24,6
ENSG00000183117,15,280,321,28,11,65,75,22
ENSG00000183128,2,17,64,20,0,10,24,2
ENSG00000183130,11,90,74,5,4,17,10,5
ENSG00000183134,6,134,198,21,8,20,20,2
ENSG00000183137,109,84,54,97,54,98,59,102
ENSG00000183145,10,62,49,10,4,4,13,11
ENSG00000183146,2,28,0,0,6,0,5,0
ENSG00000183148,9,17,5,2,1,1,0,6
ENSG00000183150,9,28,54,7,7,4,3,0
ENSG00000183153,0,11,30,5,4,1,4,5
ENSG00000183154,11,22,123,18,8,9,24,5
ENSG00000183155,45,129,49,33,43,49,34,28
ENSG00000183160,46,140,128,25,37,59,32,27
ENSG00000183161,76,129,163,67,129,73,84,90
ENSG00000183166,38,443,627,34,27,37,79,11
ENSG00000183172,119,78,49,103,45,60,47,34
ENSG00000183186,18,157,336,29,26,43,42,7
ENSG00000183196,20,0,195,32,6,13,36,3
ENSG00000183206,5,454,321,19,8,35,24,13
ENSG00000183207,153,62,59,194,239,258,250,361
ENSG00000183208,38,34,69,33,13,18,51,49
ENSG00000183230,13,162,168,60,29,88,33,28
ENSG00000183246,0,39,5,2,0,12,14,0
ENSG00000183248,0,185,173,25,2,5,26,7
ENSG00000183250,36,17,109,38,18,10,24,16
ENSG00000183251,1,34,44,1,2,12,9,6
ENSG00000183255,2381,67,4,1324,2136,2560,2122,2436
ENSG00000183258,235,118,291,184,415,277,603,827
ENSG00000183260,4,11,64,7,1,2,41,13
ENSG00000183269,1,101,25,5,1,2,4,3
ENSG00000183273,1,17,123,4,4,1,8,0
ENSG00000183281,26,56,15,12,5,5,4,20
ENSG00000183283,956,129,143,608,713,628,503,448
ENSG00000183287,75,101,173,105,3,14,51,271
ENSG00000183291,533,50,49,300,554,482,410,220
ENSG00000183292,2,28,15,4,0,3,26,5
ENSG00000183303,2,11,0,0,0,1,14,1
ENSG00000183304,0,0,0,0,3,0,0,0
ENSG00000183305,0,50,94,6,0,1,0,0
ENSG00000183307,30,230,326,47,8,20,46,17
ENSG00000183309,233,202,237,265,173,137,157,163
ENSG00000183310,2,67,74,10,1,7,0,3
ENSG00000183313,11,129,109,3,3,9,13,3
ENSG00000183317,29,331,430,44,17,20,50,24
ENSG00000183318,0,0,0,0,0,2,1,0
ENSG00000183323,137,73,198,164,47,74,116,265
ENSG00000183324,0,11,5,0,0,0,0,0
ENSG00000183337,561,134,573,401,186,292,301,274
ENSG00000183340,128,291,202,92,199,187,160,186
ENSG00000183346,6,0,5,12,0,7,0,3
ENSG00000183347,0,62,35,2,3,1,17,5
ENSG00000183354,922,235,69,763,400,567,359,478
ENSG00000183379,4,112,128,18,9,11,26,3
ENSG00000183386,46,62,54,35,8,24,27,16
ENSG00000183389,6,90,104,8,2,5,0,3
ENSG00000183395,0,0,0,0,8,3,10,1
ENSG00000183396,0,0,15,0,0,0,13,0
ENSG00000183397,0,0,0,4,0,2,0,9
ENSG00000183401,48,17,49,62,50,34,38,76
ENSG00000183421,234,246,326,284,233,271,234,546
ENSG00000183423,29,162,237,29,6,26,33,13
ENSG00000183426,143,58,10,238,48,140,97,206
ENSG00000183431,298,62,94,234,226,307,291,252
ENSG00000183434,0,28,54,0,0,5,3,3
ENSG00000183439,1,45,30,10,4,9,7,10
ENSG00000183454,48,997,726,127,568,88,557,2051
ENSG00000183461,0,11,0,0,0,0,0,0
ENSG00000183463,4,0,10,1,2,3,3,0
ENSG00000183470,8,39,94,5,5,10,14,4
ENSG00000183473,8,269,385,36,12,22,31,17
ENSG00000183474,91,28,10,97,62,42,80,162
ENSG00000183475,150,235,242,155,140,120,189,198
ENSG00000183476,0,90,84,2,1,9,15,2
ENSG00000183479,2,0,79,2,15,1,12,133
ENSG00000183484,23,118,170,51,54,41,92,59
ENSG00000183486,103,448,523,135,96,69,272,76
ENSG00000183495,523,235,356,685,315,423,614,861
ENSG00000183496,32,431,588,57,25,44,71,22
ENSG00000183508,155,375,232,164,1148,78,789,152
ENSG00000183513,175,28,15,145,132,141,97,132
ENSG00000183520,84,17,40,90,85,130,66,59
ENSG00000183527,63,151,158,60,26,47,50,27
ENSG00000183530,856,487,454,554,430,692,643,838
ENSG00000183542,8,0,40,2,11,5,20,21
ENSG00000183549,25,106,84,33,62,143,63,78
ENSG00000183558,13,6,0,19,18,33,137,20
ENSG00000183559,4,34,0,0,2,4,10,3
ENSG00000183560,0,34,64,0,6,3,0,1
ENSG00000183562,4,45,30,12,9,3,20,3
ENSG00000183569,8,34,35,21,3,15,36,3
ENSG00000183570,45,246,360,28,17,36,80,130
ENSG00000183571,0,6,10,12,0,1,0,1
ENSG00000183576,715,129,252,656,469,550,387,378
ENSG00000183578,8,62,128,59,3,18,14,0
ENSG00000183579,688,112,267,289,45,156,107,346
ENSG00000183580,149,230,375,132,58,214,100,65
ENSG00000183597,136,207,185,156,110,163,213,102
ENSG00000183598,14,22,25,20,47,7,19,51
ENSG00000183605,61,50,10,52,32,72,24,35
ENSG00000183607,3,28,20,4,2,1,9,0
ENSG00000183615,57,22,5,31,64,115,54,8
ENSG00000183617,91,6,5,45,115,90,77,92
ENSG00000183621,110,174,133,63,50,55,89,78
ENSG00000183624,164,213,158,184,164,205,177,85
ENSG00000183625,10,174,163,15,5,9,20,0
ENSG00000183628,40,314,504,85,50,43,88,79
ENSG00000183629,6,101,89,1,0,1,40,13
ENSG00000183631,2,112,109,1,3,3,9,3
ENSG00000183632,2,45,5,26,3,1,3,0
ENSG00000183638,19,437,721,68,12,20,87,5
ENSG00000183640,0,45,30,6,1,3,8,3
ENSG00000183643,19,151,89,25,5,10,17,1
ENSG00000183644,3,62,54,3,3,7,3,10
ENSG00000183647,23,202,143,57,31,31,33,43
ENSG00000183648,130,22,30,120,96,120,87,56
ENSG00000183653,2,39,59,0,1,1,13,8
ENSG00000183654,14,151,99,27,14,4,14,11
ENSG00000183655,72,106,410,73,33,46,110,56
ENSG00000183657,33,246,183,43,37,71,66,38
ENSG00000183662,9,6,89,5,3,0,3,8
ENSG00000183665,118,157,128,90,78,88,59,59
ENSG00000183668,5,118,217,3,19,7,1,5
ENSG00000183671,15,11,35,10,14,7,14,4
ENSG00000183675,10,0,5,6,2,1,3,0
ENSG00000183682,3,50,69,2,7,26,29,1
ENSG00000183684,112,0,0,62,80,128,202,86
ENSG00000183688,48,28,64,51,195,309,227,42
ENSG00000183690,25,0,5,27,25,45,8,57
ENSG00000183691,11,62,109,34,222,28,115,1
ENSG00000183695,9,129,143,6,7,8,19,1
ENSG00000183696,91,45,79,60,252,315,397,103
ENSG00000183706,6,45,94,8,18,27,28,3
ENSG00000183709,0,0,5,0,1,0,0,0
ENSG00000183715,48,370,523,85,256,173,120,238
ENSG00000183718,187,179,158,245,168,172,143,678
ENSG00000183722,221,129,94,536,181,633,221,84
ENSG00000183723,1734,510,672,1283,152,398,272,302
ENSG00000183726,308,269,104,288,258,378,197,161
ENSG00000183729,32,218,281,17,25,14,26,3
ENSG00000183733,0,0,15,0,0,0,0,0
ENSG00000183734,28,78,257,27,24,7,22,8
ENSG00000183735,255,50,5,125,241,184,241,249
ENSG00000183741,597,381,701,703,197,461,479,599
ENSG00000183742,962,303,207,520,270,284,258,1348
ENSG00000183747,20,415,385,128,233,704,74,1425
ENSG00000183748,18,6,0,40,32,115,28,7
ENSG00000183751,173,270,293,186,157,107,169,205
ENSG00000183760,2,67,84,15,5,2,19,0
ENSG00000183762,284,275,262,199,57,143,97,219
ENSG00000183763,16,73,69,13,3,9,9,13
ENSG00000183765,18,0,25,18,42,32,80,117
ENSG00000183770,9,45,119,10,6,13,5,1
ENSG00000183773,9,196,356,27,13,5,29,16
ENSG00000183775,263,672,632,324,99,146,137,696
ENSG00000183778,88,1014,1037,119,364,43,222,905
ENSG00000183779,60,252,227,86,17,31,82,15
ENSG00000183780,30,106,148,11,31,14,41,45
ENSG00000183783,25,185,163,6,11,8,6,1
ENSG00000183784,21,112,84,30,18,51,41,46
ENSG00000183785,29,123,64,22,13,10,43,10
ENSG00000183791,6,6,69,0,1,1,4,1
ENSG00000183793,7,6,20,11,9,8,5,21
ENSG00000183798,6,78,178,26,12,16,23,7
ENSG00000183801,44,381,267,119,20,81,31,26
ENSG00000183807,18,73,5,22,22,18,15,4
ENSG00000183808,626,392,336,555,521,478,357,454
ENSG00000183813,16,67,30,5,60,33,23,13
ENSG00000183814,24,34,59,31,29,50,34,22
ENSG00000183826,312,420,933,368,216,295,203,211
ENSG00000183828,50,20,32,59,65,79,74,23
ENSG00000183831,24,11,5,15,13,3,8,31
ENSG00000183833,215,73,84,183,170,66,43,251
ENSG00000183837,18,67,258,52,33,29,18,9
ENSG00000183840,97,230,158,67,42,32,186,119
ENSG00000183844,109,45,173,44,3,10,10,1
ENSG00000183850,1,34,0,11,2,10,4,42
ENSG00000183853,481,359,657,441,536,888,818,719
ENSG00000183856,13,90,128,7,33,33,97,229
ENSG00000183862,5,146,449,13,4,11,28,4
ENSG00000183864,481,224,291,384,130,416,216,406
ENSG00000183873,8,347,533,21,9,14,68,14
ENSG00000183876,22,174,439,18,14,14,23,12
ENSG00000183878,486,30,0,480,505,1,434,469
ENSG00000183888,5,95,158,9,3,12,37,2
ENSG00000183889,68,50,20,116,38,87,64,55
ENSG00000183891,59,39,54,52,37,38,36,58
ENSG00000183908,30,409,652,35,6,4,37,3
ENSG00000183914,22,67,143,24,11,23,52,7
ENSG00000183918,2,62,0,0,49,16,26,3
ENSG00000183921,0,56,158,4,5,10,10,1
ENSG00000183941,3,0,5,1,2,41,18,3
ENSG00000183943,586,0,89,589,210,164,184,741
ENSG00000183955,152,263,267,188,89,129,200,134
ENSG00000183960,11,230,222,25,14,26,18,17
ENSG00000183963,319,345,402,770,133,524,334,232
ENSG00000183971,0,28,5,1,0,0,3,0
ENSG00000183977,0,39,25,0,1,0,8,1
ENSG00000183978,274,34,64,230,112,152,103,57
ENSG00000183979,30,129,191,23,5,18,24,5
ENSG00000184005,94,140,207,66,50,141,59,21
ENSG00000184007,985,39,49,494,1034,558,984,505
ENSG00000184009,4677,62,183,2936,3360,4385,4379,3477
ENSG00000184012,1057,67,109,585,3,10,28,2
ENSG00000184014,496,224,321,584,867,1070,767,747
ENSG00000184022,2,78,59,10,1,10,6,8
ENSG00000184029,2,11,5,3,1,5,13,1
ENSG00000184032,0,17,0,3,0,0,5,0
ENSG00000184033,0,0,15,0,1,0,5,0
ENSG00000184040,0,11,5,0,0,4,4,2
ENSG00000184047,187,62,153,162,179,167,207,235
ENSG00000184056,112,179,104,87,66,58,109,109
ENSG00000184058,6,95,178,18,9,3,27,3
ENSG00000184060,75,39,79,55,340,316,426,356
ENSG00000184076,147,0,0,122,139,118,111,59
ENSG00000184083,192,112,148,210,117,151,110,148
ENSG00000184108,3,84,30,6,0,13,13,6
ENSG00000184110,300,90,64,139,72,213,83,145
ENSG00000184113,327,280,193,250,95,206,157,21
ENSG00000184117,234,95,119,219,135,216,149,226
ENSG00000184140,2,56,89,13,6,10,18,10
ENSG00000184144,14,381,425,47,6,16,65,11
ENSG00000184148,0,45,35,0,0,2,1,0
ENSG00000184154,57,224,331,110,23,67,75,51
ENSG00000184155,0,34,35,1,3,3,5,0
ENSG00000184156,54,577,647,101,203,144,285,97
ENSG00000184160,256,134,217,322,30,53,83,25
ENSG00000184162,23,6,64,23,31,33,43,59
ENSG00000184163,2,84,40,9,9,9,4,4
ENSG00000184164,170,67,207,136,152,90,302,63
ENSG00000184166,0,118,74,0,2,5,19,1
ENSG00000184178,124,314,207,110,181,169,147,171
ENSG00000184182,117,34,94,76,103,104,171,57
ENSG00000184185,148,364,760,209,25,26,56,18
ENSG00000184194,28,134,252,31,13,35,37,35
ENSG00000184203,417,28,44,315,379,412,255,123
ENSG00000184205,256,246,518,236,125,175,124,381
ENSG00000184206,11,67,74,27,6,10,40,10
ENSG00000184207,142,95,89,222,47,73,101,56
ENSG00000184208,120,224,227,102,29,76,86,31
ENSG00000184209,106,90,217,126,45,75,93,94
ENSG00000184210,1,0,35,1,2,0,4,0
ENSG00000184216,146,39,59,169,250,185,553,483
ENSG00000184220,39,123,143,28,60,31,20,26
ENSG00000184221,8,95,168,25,3,1,4,10
ENSG00000184224,9,90,59,24,5,17,8,1
ENSG00000184226,372,364,400,581,16,60,96,13
ENSG00000184227,18,22,25,15,15,24,15,14
ENSG00000184232,286,45,143,301,305,295,509,343
ENSG00000184254,1112,179,341,107,103,113,266,237
ENSG00000184258,0,0,0,3,1,1,10,0
ENSG00000184260,191,0,0,226,259,221,134,201
ENSG00000184261,23,375,523,51,16,22,45,13
ENSG00000184270,50,11,79,90,72,43,126,66
ENSG00000184271,126,67,262,132,47,61,69,125
ENSG00000184277,279,269,331,207,187,241,432,190
ENSG00000184281,139,118,267,80,111,110,185,86
ENSG00000184292,2749,134,119,887,33,38,149,16
ENSG00000184293,4,11,49,2,5,9,13,6
ENSG00000184302,11,151,188,4,4,12,37,1
ENSG00000184304,319,101,143,378,91,230,194,169
ENSG00000184305,512,224,133,886,83,127,75,186
ENSG00000184307,281,269,252,207,120,78,121,97
ENSG00000184313,163,202,341,319,53,39,63,96
ENSG00000184321,3,6,25,8,0,2,14,2
ENSG00000184330,9,280,360,22,6,12,32,3
ENSG00000184343,0,55,129,18,4,4,33,0
ENSG00000184344,11,39,69,6,1,2,9,1
ENSG00000184345,12,67,25,2,3,0,1,1
ENSG00000184347,631,605,889,1174,319,1233,354,175
ENSG00000184348,11,62,25,36,46,27,45,46
ENSG00000184349,121,258,356,140,366,98,239,581
ENSG00000184350,2,17,94,12,2,1,11,0
ENSG00000184351,8,22,123,5,4,7,15,1
ENSG00000184357,38,28,20,26,137,59,154,264
ENSG00000184361,2,90,109,13,1,4,29,1
ENSG00000184363,49,56,84,29,13,3,33,0
ENSG00000184368,1,0,40,17,894,32,743,2535
ENSG00000184371,317,190,568,158,466,238,637,324
ENSG00000184374,0,84,40,10,4,0,4,3
ENSG00000184378,17,112,35,17,5,16,31,9
ENSG00000184381,198,84,188,316,93,88,102,237
ENSG00000184384,687,263,385,537,650,707,471,706
ENSG00000184385,14,62,158,10,7,23,17,0
ENSG00000184388,0,6,20,0,3,6,6,0
ENSG00000184389,1,0,69,0,0,15,0,1
ENSG00000184394,2,84,114,6,11,7,6,5
ENSG00000184402,186,17,178,172,120,132,103,195
ENSG00000184408,10,241,272,21,17,12,43,4
ENSG00000184428,70,112,331,69,90,111,46,59
ENSG00000184432,636,34,114,416,709,689,646,333
ENSG00000184434,236,6,0,127,13,67,15,38
ENSG00000184436,80,140,193,94,86,92,80,110
ENSG00000184445,257,6,89,145,342,151,361,713
ENSG00000184451,21,50,94,12,7,46,10,9
ENSG00000184454,12,67,104,19,51,18,23,6
ENSG00000184459,1,39,20,0,0,3,0,5
ENSG00000184465,284,409,546,398,117,289,188,377
ENSG00000184470,143,140,257,149,42,88,195,133
ENSG00000184471,14,129,123,14,4,2,10,2
ENSG00000184478,4,101,94,8,0,0,10,1
ENSG00000184481,135,28,360,151,58,90,59,74
ENSG00000184486,15,168,237,12,13,18,49,5
ENSG00000184489,87,50,72,92,266,233,310,57
ENSG00000184492,0,202,20,1,4,11,8,9
ENSG00000184497,20,17,59,21,25,97,47,23
ENSG00000184500,152,39,0,205,1695,973,476,623
ENSG00000184502,0,0,0,0,0,0,3,0
ENSG00000184507,17,95,247,21,5,5,28,0
ENSG00000184508,75,39,49,41,42,31,63,53
ENSG00000184515,9,0,84,18,17,20,6,3
ENSG00000184517,69,112,35,90,57,86,52,74
ENSG00000184524,8,90,227,17,5,14,41,2
ENSG00000184530,0,0,10,1,0,0,0,0
ENSG00000184544,0,0,20,0,0,0,0,0
ENSG00000184545,58,202,168,61,17,29,32,45
ENSG00000184557,378,90,212,174,820,2510,2220,280
ENSG00000184560,8,62,128,6,1,2,18,0
ENSG00000184564,15,157,158,12,2,12,22,3
ENSG00000184566,0,34,54,5,0,1,8,1
ENSG00000184571,2,0,0,0,0,1,0,0
ENSG00000184574,14,62,44,23,72,45,96,82
ENSG00000184575,444,78,104,281,629,374,449,371
ENSG00000184584,101,67,123,133,205,240,231,305
ENSG00000184588,189,185,286,109,310,575,476,73
ENSG00000184599,0,0,44,7,0,0,0,0
ENSG00000184601,11,101,360,25,11,32,9,4
ENSG00000184602,252,303,360,263,120,170,121,78
ENSG00000184608,2,6,35,4,1,3,3,0
ENSG00000184611,2,162,104,13,3,10,11,0
ENSG00000184613,36,118,252,14,71,19,49,12
ENSG00000184619,212,68,85,259,58,88,56,177
ENSG00000184634,423,45,123,447,315,383,340,510
ENSG00000184635,50,62,64,38,18,21,36,60
ENSG00000184640,767,308,622,731,1071,934,1477,1578
ENSG00000184647,8,39,44,27,5,1,24,7
ENSG00000184650,14,6,30,2,6,1,13,0
ENSG00000184659,9,263,202,2,0,0,6,0
ENSG00000184661,3,34,84,10,168,182,360,331
ENSG00000184672,60,73,74,58,6,1,8,1
ENSG00000184674,82,11,0,0,33,0,47,82
ENSG00000184675,164,269,795,264,95,110,139,186
ENSG00000184677,450,325,518,566,274,344,374,404
ENSG00000184678,257,196,143,856,382,232,222,567
ENSG00000184682,4,168,222,15,6,8,26,3
ENSG00000184697,0,95,94,13,5,9,14,1
ENSG00000184698,8,62,94,7,3,5,14,4
ENSG00000184702,38,269,251,90,38,143,136,25
ENSG00000184708,146,39,84,155,39,90,119,146
ENSG00000184709,0,39,114,4,0,7,9,0
ENSG00000184716,12,140,143,20,1,16,28,6
ENSG00000184719,75,73,15,25,34,44,69,56
ENSG00000184724,0,118,25,4,4,2,10,1
ENSG00000184730,14,213,291,30,19,14,128,68
ENSG00000184731,232,190,277,126,1090,231,386,697
ENSG00000184735,0,73,84,5,3,6,8,0
ENSG00000184743,957,45,64,980,1073,1252,668,843
ENSG00000184750,2,11,74,1,3,3,1,0
ENSG00000184752,79,17,5,98,159,118,63,62
ENSG00000184774,0,34,198,15,4,32,5,2
ENSG00000184779,5,17,0,153,50,73,25,6
ENSG00000184785,29,45,74,35,49,48,18,35
ENSG00000184787,649,106,316,555,388,459,628,599
ENSG00000184788,5,84,232,9,1,17,11,1
ENSG00000184792,71,129,257,123,42,20,94,18
ENSG00000184809,2,45,99,10,20,7,11,14
ENSG00000184811,20,157,119,24,6,12,23,9
ENSG00000184814,11,157,99,12,13,19,18,1
ENSG00000184825,1,17,15,13,58,35,34,51
ENSG00000184828,58,364,593,110,350,49,180,565
ENSG00000184831,38,0,15,53,17,25,6,15
ENSG00000184838,4,73,59,14,3,22,13,7
ENSG00000184840,257,45,104,300,519,401,711,524
ENSG00000184845,11,218,336,33,24,29,69,16
ENSG00000184857,32,67,123,31,34,33,40,36
ENSG00000184860,72,246,148,51,13,29,22,63
ENSG00000184863,650,616,593,710,563,626,806,1228
ENSG00000184867,343,90,227,279,223,217,161,213
ENSG00000184881,2,62,49,12,3,1,6,5
ENSG00000184886,54,101,59,59,14,14,46,36
ENSG00000184887,128,56,123,120,163,188,112,134
ENSG00000184895,4,11,0,2,3,0,8,0
ENSG00000184897,473,50,267,374,302,257,581,322
ENSG00000184898,149,17,74,97,134,145,82,190
ENSG00000184900,218,39,84,203,309,367,193,136
ENSG00000184903,112,67,69,111,96,79,73,116
ENSG00000184905,20,39,79,28,2,43,9,0
ENSG00000184908,640,62,69,2233,3,0,0,2
ENSG00000184909,0,0,0,0,0,0,7,16
ENSG00000184911,1,0,5,0,0,0,0,0
ENSG00000184916,190,213,281,226,248,424,343,217
ENSG00000184922,66,303,370,69,163,118,435,234
ENSG00000184923,21,134,119,6,6,6,24,5
ENSG00000184924,36,62,123,54,68,58,34,42
ENSG00000184925,106,106,173,113,7,12,17,32
ENSG00000184933,16,174,89,7,11,5,32,2
ENSG00000184937,26,50,207,5,8,1,61,5
ENSG00000184939,277,213,242,302,263,321,194,381
ENSG00000184945,0,22,35,4,1,1,18,1
ENSG00000184949,110,157,153,124,18,37,55,115
ENSG00000184954,0,6,0,0,0,0,5,0
ENSG00000184956,32,392,770,75,6,8,74,5
ENSG00000184967,48,6,0,60,53,32,38,64
ENSG00000184979,39,39,0,29,19,31,83,37
ENSG00000184983,227,6,40,178,124,125,163,43
ENSG00000184984,16,179,143,10,13,6,27,14
ENSG00000184985,176,190,193,309,185,102,286,41
ENSG00000184986,26,56,138,9,15,35,40,11
ENSG00000184988,48,11,59,97,98,147,134,194
ENSG00000184990,155,11,311,167,162,194,206,122
ENSG00000184992,252,149,193,237,247,137,212,308
ENSG00000184995,23,28,5,11,3,0,8,15
ENSG00000184999,0,45,40,2,4,6,5,1
ENSG00000185000,198,22,109,248,158,133,172,120
ENSG00000185002,2,106,49,1,5,6,10,2
ENSG00000185008,22,437,346,77,11,77,68,16
ENSG00000185009,207,39,104,163,212,223,148,125
ENSG00000185010,373,129,212,180,468,1741,433,1045
ENSG00000185013,13,162,247,15,9,19,28,7
ENSG00000185015,134,185,89,98,72,71,88,94
ENSG00000185019,97,106,296,136,47,47,93,88
ENSG00000185022,125,129,89,89,166,383,218,73
ENSG00000185024,273,657,1136,573,192,240,525,263
ENSG00000185028,4,90,119,4,6,2,15,3
ENSG00000185033,467,319,326,342,958,715,738,1636
ENSG00000185038,11,6,49,2,8,0,9,18
ENSG00000185043,139,0,5,49,106,104,256,163
ENSG00000185046,83,190,291,102,202,201,200,492
ENSG00000185049,161,174,301,204,128,78,126,126
ENSG00000185052,6,275,331,69,13,34,29,7
ENSG00000185053,0,73,99,13,12,1,3,2
ENSG00000185055,3,17,0,4,4,5,0,3
ENSG00000185056,12,50,15,6,4,1,6,3
ENSG00000185069,20,129,311,13,8,16,23,4
ENSG00000185070,147,504,494,265,54,104,87,12
ENSG00000185085,168,202,267,149,154,172,86,124
ENSG00000185087,11,84,148,24,7,6,14,24
ENSG00000185088,297,62,99,168,394,314,245,220
ENSG00000185090,58,106,153,53,50,27,93,82
ENSG00000185097,1,0,0,1,0,2,0,0
ENSG00000185100,67,202,326,88,308,265,144,445
ENSG00000185101,85,241,514,81,55,39,112,20
ENSG00000185104,373,106,89,355,306,281,231,375
ENSG00000185105,2,90,222,9,4,5,8,2
ENSG00000185112,318,84,104,436,97,236,180,63
ENSG00000185115,85,90,123,89,88,84,100,55
ENSG00000185122,190,137,326,304,102,169,245,161
ENSG00000185127,268,168,143,175,233,211,148,103
ENSG00000185128,121,560,1185,171,111,66,123,414
ENSG00000185129,330,179,252,321,212,314,180,252
ENSG00000185130,4,11,15,8,49,14,34,45
ENSG00000185133,205,213,346,249,14,14,34,13
ENSG00000185149,8,84,198,7,8,7,18,3
ENSG00000185155,5,28,54,4,6,3,8,4
ENSG00000185156,52,106,232,54,5,19,13,9
ENSG00000185158,99,174,104,83,52,86,92,165
ENSG00000185163,137,134,153,221,121,93,107,232
ENSG00000185164,355,0,5,224,365,228,557,142
ENSG00000185176,1,84,143,2,1,3,22,0
ENSG00000185177,0,67,40,3,0,1,9,1
ENSG00000185187,146,67,168,134,55,107,69,43
ENSG00000185189,233,230,346,413,253,209,278,504
ENSG00000185198,4,11,5,0,2,5,0,1
ENSG00000185201,123,67,20,76,167,183,121,61
ENSG00000185215,439,140,247,488,972,638,2122,958
ENSG00000185219,553,443,662,601,211,256,372,451
ENSG00000185220,46,11,128,36,40,35,26,58
ENSG00000185222,218,0,25,139,74,150,121,136
ENSG00000185231,8,84,114,12,7,10,38,1
ENSG00000185236,158,15,37,267,144,173,234,318
ENSG00000185238,146,45,49,158,116,192,170,105
ENSG00000185245,4,73,44,6,1,1,8,4
ENSG00000185246,337,11,44,314,225,271,207,319
ENSG00000185247,11,62,341,15,3,11,28,1
ENSG00000185250,29,101,168,44,11,28,40,12
ENSG00000185252,54,140,247,154,54,69,103,103
ENSG00000185254,0,0,0,2,0,0,0,0
ENSG00000185261,152,90,119,165,90,122,79,384
ENSG00000185262,42,34,119,59,51,59,96,28
ENSG00000185264,5,0,30,0,0,0,0,0
ENSG00000185267,22,11,10,12,5,12,0,3
ENSG00000185269,14,50,54,11,14,14,15,0
ENSG00000185271,11,84,207,10,15,16,14,2
ENSG00000185272,26,6,5,5,11,1,5,21
ENSG00000185274,41,112,217,119,37,33,194,2
ENSG00000185278,1240,728,370,933,522,654,428,665
ENSG00000185290,13,0,10,10,0,0,1,0
ENSG00000185291,0,0,0,0,3,0,0,0
ENSG00000185294,7,123,395,18,6,8,8,7
ENSG00000185298,66,129,69,70,49,41,100,67
ENSG00000185303,8,168,178,38,12,19,23,5
ENSG00000185304,4,106,123,20,3,6,14,3
ENSG00000185305,389,50,30,150,261,450,167,136
ENSG00000185306,8,22,74,7,3,0,31,20
ENSG00000185313,13,325,341,39,8,10,33,3
ENSG00000185324,216,94,44,311,324,324,218,850
ENSG00000185332,9,95,114,36,9,10,18,5
